group_effect,ind_effect,group_effect_norm,ind_effect_norm,sa_rank
0.701216423682166,0.0129396025959353,0.981881266670294,0.0181187333297058,27
0.43922177951102,0.0341690988550611,0.92782053812909,0.0721794618709098,250
0.634782578001679,0.0221430834922343,0.96629286266291,0.0337071373370904,262
0.64147931727301,0.0157833562644318,0.975986227577044,0.0240137724229561,269
0.40741098232588,0.0156378089249297,0.96303544827845,0.0369645517215499,121
0.689143186981382,0.0441200587890008,0.939830532835929,0.0601694671640705,93
0.697975802142817,0.0236858155306392,0.967178778875619,0.0328212211243812,235.5
0.694664994956533,0.0206981569451642,0.97106622435033,0.0289337756496696,153
0.681942406934974,0.0259064179832645,0.963401199420997,0.0365988005790034,108
0.676618285666059,0.0146828141722616,0.978760609268963,0.0212393907310368,180
0.636862780316751,0.0268503505235127,0.959545247372882,0.0404547526271178,179
0.701480297968802,0.00898162830423788,0.987358044151143,0.0126419558488573,124
0.690550497709046,0.0128476144702818,0.981734931829037,0.0182650681709626,162
0.72544549716806,0.0153343208621035,0.979299758863734,0.0207002411362658,106
0.678164842203879,0.0133034089290353,0.980760636649277,0.0192393633507232,129.5
0.697795633100889,0.0163574710012652,0.977095288240986,0.0229047117590143,137
0.699072392145972,0.0147229076269428,0.979373767757189,0.0206262322428107,111
0.692484279269344,0.00912167132890596,0.986998868351775,0.0130011316482251,104.5
0.55020783581444,0.032183998125312,0.944738239360957,0.0552617606390433,167
0.606157322825335,0.0253429156023525,0.959868715702386,0.0401312842976138,234
0.622808359772841,0.0163563787599351,0.97440976046726,0.0255902395327404,192
0.618074928118401,0.0260515474811526,0.959555229496034,0.0404447705039663,225
0.692533493556201,0.0178696783832324,0.974845722697933,0.0251542773020668,245
0.621807880346455,0.0248917971518823,0.961509495028399,0.0384905049716006,247
0.738100861286876,0.0135609300651769,0.981958734338772,0.018041265661228,185
0.564862680072944,0.0338607746770333,0.94344505061828,0.0565549493817196,261
0.725813372772944,0.017606194383572,0.976317284126764,0.0236827158732362,218
0.672073228475842,0.0200271376309905,0.97106324658713,0.0289367534128701,309
0.353473770164436,0.00903235971256622,0.975083566957527,0.0249164330424726,232
0.529469460320039,0.00864003125969404,0.983943730049568,0.0160562699504322,219
0.740682576380325,0.0113119618295516,0.984957388312314,0.0150426116876856,225
0.611511476246409,0.0048805909511439,0.992082002331189,0.00791799766881114,325
0.736624516614226,0.0141253557062937,0.981185004184372,0.0188149958156278,298
0.719601043269139,0.0147738434960135,0.979882422775797,0.0201175772242033,241.5
0.766703628680164,0.0123515627484267,0.984145458647446,0.0158545413525544,230
0.665513642600887,0.0175341620421148,0.974329524342328,0.0256704756576724,256.5
0.784160927707576,0.0122818387648939,0.984579132008077,0.0154208679919229,160
0.646282141283186,0.024704012667189,0.963182529890153,0.0368174701098469,264
0.591643149205722,0.00991050946994498,0.983525144719819,0.016474855280181,341.5
0.676077048289117,0.0140267233184631,0.979674472310464,0.020325527689536,277.5
0.744276420781256,0.00734281443114393,0.990230672543833,0.00976932745616725,207
0.61381090161519,0.0280964852335253,0.956229690124836,0.0437703098751644,147
0.741612578998134,0.0124158416499505,0.983533987168177,0.0164660128318228,252
0.594802113334711,0.0150206577660159,0.975368814550982,0.0246311854490178,158
0.670213592308253,0.0145089291017182,0.97881049819737,0.0211895018026304,123
0.735127266684742,0.00618127301917093,0.991661672990251,0.00833832700974927,144
0.539922043826958,0.0189322456834702,0.966123109299107,0.0338768907008934,273
0.530438022799541,0.0109635589938928,0.979749673139899,0.0202503268601011,295
0.653856259699195,0.0132413729146045,0.98015077214002,0.0198492278599799,308
0.649607059451809,0.0103056327537778,0.984383339075759,0.0156166609242413,260
0.692050108297767,0.0126835836079339,0.982002302779599,0.0179976972204006,341.5
0.581594917762888,0.0141914750710731,0.976180263192033,0.0238197368079672,275
0.482196802348572,0.0112765010060266,0.977148711127087,0.022851288872913,256.5
0.53477380123396,0.0157566632326752,0.971379125680283,0.0286208743197174,249
0.537253584884248,0.0177551037021844,0.968009322975816,0.0319906770241838,300
0.49882138470744,0.0177483441813489,0.965641919785877,0.0343580802141232,251
0.7473582353801,0.0122861399403847,0.983826458354014,0.0161735416459858,306
0.700454503910975,0.0127080630717187,0.982180692509585,0.0178193074904155,270
0.635055114627354,0.00697440901204915,0.989136934120235,0.0108630658797653,152
0.559300665980118,0.0173358552764483,0.969936251629239,0.0300637483707609,198
0.587279014953172,0.0267010293307032,0.956511568121328,0.0434884318786718,330
0.588918168198941,0.00968902398896843,0.983814053497161,0.0161859465028394,331
0.582782713311877,0.0206695617810877,0.965747810333628,0.0342521896663716,248
0.605350128264308,0.0209564392887217,0.966539646278023,0.0334603537219771,222.5
0.684787240322842,0.0214412113295728,0.969639836402222,0.030360163597778,221
0.570888802972367,0.0263898207641891,0.955816565811287,0.0441834341887127,397
0.512017847835425,0.0416827128262506,0.924719756872849,0.0752802431271507,348.5
0.668746618478433,0.013483433540548,0.980236236295007,0.0197637637049927,385
0.574455145400519,0.0302964301600003,0.949902685029105,0.0500973149708949,327
0.519398275542732,0.037708379263052,0.932313895485241,0.0676861045147589,356
0.48648352808445,0.0235632161700538,0.95380184966283,0.0461981503371702,350
0.620407062841228,0.0128467991361999,0.979713034680777,0.0202869653192227,345
0.541849765039031,0.0333369485326007,0.942041518439127,0.0579584815608733,292.5
0.431355345854891,0.0573925109619241,0.882572352673385,0.117427647326615,313
0.485650134321837,0.0358174789298533,0.931314087357203,0.0686859126427967,381
0.562114621735619,0.0107314766053833,0.981266387889413,0.0187336121105867,319
0.647079979313525,0.0260668235646278,0.961276168210003,0.0387238317899968,132
0.625348544947074,0.0199055107353944,0.969150894039185,0.0308491059608154,143
0.281461933135067,0.00533149985613651,0.981409965351961,0.0185900346480389,151
0.584380035710269,0.0256079207714616,0.958018973162746,0.0419810268372545,128
0.609842972428123,0.0152566791475202,0.975593204844918,0.0244067951550825,355
0.752256856224861,0.0134083626409338,0.982487956471634,0.0175120435283662,362.5
0.752919319739927,0.0155963512486076,0.97970587739799,0.0202941226020104,400
0.620136387387662,0.0106330536394427,0.983142725459039,0.0168572745409614,384
0.758864346502107,0.0124851138790937,0.983813933216569,0.0161860667834311,394
0.605620586374446,0.0257481242856709,0.959218561434965,0.0407814385650349,296
0.743889664966706,0.0140103738472602,0.981514219382829,0.0184857806171708,364
0.637197211037406,0.019099378836871,0.970898250681861,0.0291017493181394,277.5
0.566595728171502,0.0267987308862425,0.954838252233099,0.045161747766901,210
0.596492651121872,0.026355618367771,0.95768533098861,0.0423146690113895,205
0.534127949980397,0.0121601084463824,0.977740482774964,0.022259517225036,271
0.473507546750154,0.00315680875572832,0.993377292177893,0.00662270782210684,225
0.478488235825219,0.0324552736899674,0.936479722150179,0.0635202778498213,258.5
0.579800216852311,0.0201769436151146,0.966370480503966,0.0336295194960343,239
0.760166708199863,0.0177717796871708,0.977155289314145,0.022844710685855,302.5
0.604680917765119,0.01381343863285,0.977666023157757,0.0223339768422426,383
0.74170581160923,0.0164137254451121,0.978349422956586,0.0216505770434136,286
0.726246736934278,0.0163403763632,0.97799534078818,0.0220046592118197,348.5
0.738163579670263,0.012921499517055,0.982796223923079,0.0172037760769209,351
0.495324966920811,0.0258321608448018,0.950433066212577,0.0495669337874233,321
0.766694716296429,0.0133351578019787,0.982904298611137,0.0170957013888629,332
0.757960682172105,0.0114285681820927,0.985145921681605,0.0148540783183953,378
0.695097146784384,0.0114814285262173,0.983750669879609,0.0162493301203906,377
0.632651173863895,0.0176735733279119,0.972823464885461,0.027176535114539,392
0.636060422442657,0.00900351847793268,0.986042440281062,0.0139575597189381,322
0.734581676870939,0.0125169199545988,0.983245959759818,0.0167540402401823,362.5
0.760110669792211,0.0124118757908618,0.983933315782397,0.0160666842176027,393
0.666526831098451,0.0164425248354081,0.975924944959023,0.0240750550409767,299
0.716477046332384,0.00968476891084646,0.986663070533938,0.0133369294660619,358.5
0.598029778700218,0.00996531104094356,0.983609553417305,0.0163904465826953,317
0.765553300861978,0.0153514588676967,0.98034144538572,0.0196585546142796,386
0.750867616774745,0.0163286597229204,0.978716450766077,0.0212835492339229,346
0.511894895775061,0.0193221091767541,0.963626711877368,0.0363732881226323,352.5
0.417931233351306,0.058758174910153,0.876736982421215,0.123263017578785,369.5
0.7269206977176,0.0179036898157292,0.975962535444064,0.0240374645559361,395
0.762075832244272,0.0156410241739677,0.979888536496429,0.0201114635035714,388.5
0.700491906802448,0.0175764878655275,0.975522543540362,0.0244774564596379,391
0.479797427541015,0.0177855729455892,0.964256067976205,0.0357439320237952,312
0.675863759987357,0.0199751464671637,0.971293432600741,0.0287065673992595,372
0.653324941782086,0.00939295010629215,0.985826623633885,0.0141733763661148,339.5
0.686288507730688,0.0155258571916829,0.977877544308458,0.022122455691542,347
0.517302449413955,0.0415680111746175,0.925621384370825,0.0743786156291752,240
0.74286848572104,0.0107899269787699,0.985683266056678,0.0143167339433225,181
0.722479812592446,0.0127421949706391,0.982668915185396,0.0173310848146038,161
0.775030107704575,0.0107257519836467,0.986349765195639,0.0136502348043609,274
0.673471829992358,0.0126496200452646,0.981563584632763,0.018436415367237,175.5
0.661122074832014,0.0137507768794258,0.979624640634818,0.0203753593651821,168
0.779207807771559,0.0131378623177288,0.983419026803985,0.0165809731960148,267.5
0.771236006842483,0.0104778804009344,0.986596271894461,0.0134037281055386,304
0.713409595931055,0.00711544064714609,0.990124644827142,0.00987535517285779,339.5
0.608507904167098,0.0174873801750286,0.972064677462536,0.0279353225374637,287
0.630470556925851,0.026671133005663,0.959413421162729,0.0405865788372712,184
0.564215325440107,0.0252576246544446,0.957152190528177,0.0428478094718227,214
0.636390017636546,0.0154868634623616,0.97624265576614,0.0237573442338597,188
0.683796201570533,0.00787401580698954,0.988615939201714,0.0113840607982862,190
0.730384556801699,0.012670024553593,0.982948729647177,0.0170512703528233,155
0.753855281179106,0.0105790213766841,0.986160980294429,0.0138390197055711,72
0.790088585945228,0.0103751858862939,0.987038531597058,0.0129614684029419,76.5
0.79324765466792,0.015578322381258,0.980739586977545,0.0192604130224552,53.5
0.63175452656322,0.0286219929482867,0.956658069900094,0.0433419300999056,96.5
0.650203310650668,0.00966775968822664,0.985349017220498,0.0146509827795019,33
0.721556162991817,0.00738798800069662,0.989864809271551,0.0101351907284492,133
0.673963595685237,0.0117234480363327,0.982902625704135,0.0170973742958649,79.5
0.803833125327935,0.013411255583098,0.983589663145622,0.0164103368543784,29.5
0.789860825128364,0.0141226223148905,0.982434187718912,0.0175658122810884,25
0.463463574246491,0.0101476376473343,0.978573907474114,0.0214260925258864,40
0.724766084050099,0.0209217113685287,0.971943068537439,0.0280569314625611,48.5
0.71882635361218,0.00699403019677003,0.990363965585994,0.00963603441400592,7
0.638493701025328,0.00989317820050095,0.984741859347442,0.0152581406525582,117
0.628062371025266,0.00894940864061278,0.985950952672638,0.0140490473273616,113
0.705042525210113,0.00741932282561919,0.989586357717154,0.0104136422828456,99
0.79279436587039,0.00573271956465871,0.992820882761246,0.00717911723875395,5
0.789139402300623,0.013991777153586,0.98257846599469,0.0174215340053097,50
0.6070297808104,0.0113914381198109,0.981579807142587,0.018420192857413,43
0.762168187114053,0.0156476671516811,0.979882555664216,0.0201174443357839,149
0.774981626700272,0.00823953434332969,0.989479939060443,0.0105200609395575,10
0.771491340260376,0.0125254841372788,0.984023960012718,0.0159760399872821,52
0.781310067900272,0.00865639039478172,0.989042078554241,0.0109579214457591,21
0.786581038615032,0.0080184845870892,0.989908772465939,0.0100912275340613,65
0.748394108313764,0.0130655319060011,0.982841464976095,0.0171585350239053,120
0.748057180299634,0.016081824802794,0.978954320227851,0.0210456797721486,67
0.784344586014273,0.0167721521868925,0.979064034756591,0.0209359652434087,45
0.721961626278518,0.0228749291489667,0.969288659394761,0.0307113406052394,83
0.668380716861746,0.012980947140617,0.98094852142933,0.01905147857067,241.5
0.625652182596788,0.0164055982104978,0.974448408381765,0.0255515916182347,217
0.708386994042032,0.00503389419569111,0.992944005034496,0.00705599496550449,98
0.739519382294909,0.00713014058923533,0.990450485307091,0.0095495146929086,216
0.751486058086862,0.014390664798911,0.981210207375558,0.0187897926244422,164
0.763213714640302,0.0069182737511676,0.991016768741658,0.00898323125834236,138
0.693543884918669,0.00363783916879579,0.994782078985852,0.00521792101414782,141
0.600685108634205,0.0208144075486039,0.966509374494056,0.033490625505944,187
0.753805549832012,0.0135207802487411,0.982379361011477,0.017620638988523,74
0.773536746341223,0.0108364737123713,0.986184543995994,0.0138154560040064,125
0.758275687381236,0.0144849795522539,0.981255542405213,0.0187444575947867,79.5
0.760872299013285,0.0171717407457788,0.977929603122342,0.0220703968776579,175.5
0.724065674462108,0.0116956051492756,0.984104076317453,0.0158959236825469,118.5
0.736941362343649,0.0184237807787337,0.975609437440313,0.0243905625596875,145
0.720332800772498,0.015813342749453,0.978518745376024,0.021481254623976,156
0.704628665650653,0.0113324306174188,0.984171722909961,0.0158282770900386,46
0.70193279327126,0.0313329475057545,0.957269314842731,0.0427306851572695,129.5
0.711070744883877,0.0133466867829222,0.981575972361387,0.018424027638613,63
0.671319611570984,0.024482628755472,0.964813811545095,0.0351861884549053,90
0.618771302944783,0.0268732093116676,0.958377700419463,0.0416222995805369,146
0.720856000760004,0.0151532674279823,0.979411580692063,0.0205884193079372,26
0.712495054850445,0.0095635449671454,0.986755167836016,0.0132448321639842,61
0.639310985788849,0.0150301169659568,0.977030150020105,0.0229698499798948,57
0.74080369890992,0.0155594471980114,0.979428602149541,0.0205713978504594,96.5
0.66893500803102,0.0101458001436181,0.985059509823448,0.0149404901765519,4
0.673182135966177,0.0104136911596829,0.98476630379172,0.0152336962082796,23
0.695402835164907,0.00761997586004481,0.989161125726581,0.0108388742734187,48.5
0.705274111848768,0.0125751815866526,0.982482142558821,0.0175178574411788,69
0.683430626248306,0.0119081492778337,0.982874320119969,0.0171256798800314,2
0.691537461317915,0.0137112754736142,0.980558241712006,0.0194417582879942,35
0.657776331282043,0.0110459628579865,0.983484457747944,0.0165155422520558,71
0.681297993620059,0.0196618648314089,0.971950084452988,0.0280499155470116,56
0.697908867513805,0.0151082115154665,0.978810870090187,0.0211891299098128,31
0.713086345529568,0.0117484355808661,0.983791567558516,0.0162084324414837,6
0.734252451502098,0.0104602019182208,0.985954042985332,0.0140459570146676,37
0.712299356110009,0.0117140458329051,0.983820678178788,0.0161793218212123,85
0.696132408945693,0.0196215525532986,0.972586176802703,0.0274138231972974,109.5
0.661679147077681,0.0182780216239014,0.973118863267808,0.026881136732192,15
0.719785038820156,0.016541556505516,0.977535027784512,0.0224649722154879,20
0.681843942062511,0.0135306353212415,0.980541947086779,0.0194580529132207,32
0.666631369629695,0.0210310057154816,0.969416669473992,0.0305833305260083,233
0.568624269992229,0.0241201300586035,0.9593077048783,0.0406922951217,266
0.278199663332604,0.0999798733956316,0.73562854759252,0.26437145240748,200
0.564274371113742,0.0228632751704195,0.961059769689246,0.0389402303107545,208
0.679993505613147,0.0269111027584407,0.961931069001753,0.0380689309982468,116
0.684606251029257,0.0150885213528805,0.978435566552097,0.0215644334479034,194
0.677729224070521,0.0140517588352279,0.979687561262229,0.0203124387377708,101
0.703931672785205,0.0161502950152722,0.977571588044894,0.0224284119551056,163
0.665875758376937,0.0282778616142225,0.959262819065061,0.0407371809349387,142
0.68180106987625,0.0149802266032784,0.978500819871363,0.0214991801286367,174
0.684572359492449,0.021099239834377,0.970100483207055,0.0298995167929453,191
0.741338830429356,0.0158534841555638,0.979062803662694,0.0209371963373062,95
0.691680234576834,0.0194118545922419,0.972701349251508,0.0272986507484917,122
0.70004191710911,0.0174960844284846,0.975616504783032,0.0243834952169678,165
0.674790216084789,0.013853036695528,0.979883580301415,0.0201164196985855,173
0.715203239932194,0.0133509315234523,0.981674757970602,0.0183252420293981,102
0.691274858986217,0.0202237441073805,0.971575848470471,0.0284241515295288,169
0.725665895582251,0.0150742113733896,0.979649797234089,0.0203502027659106,114
0.702953271249829,0.0178313691040013,0.97526116941775,0.0247388305822498,134
0.666696849038315,0.0156162719056527,0.97711274863944,0.0228872513605599,159
0.676286177728102,0.0211608790501062,0.969659519178621,0.0303404808213786,201.5
0.663278396327575,0.0247889911963288,0.963973018274365,0.0360269817256346,157
0.696397669676659,0.0155947104304407,0.978097082404035,0.0219029175959648,263
0.323923220923448,0.106642913305444,0.752319319083392,0.247680680916608,231
0.461029804318976,0.031863124686914,0.935354875649812,0.0646451243501877,204
0.430380049451691,0.0415506661627124,0.911956003735383,0.0880439962646166,238
0.722434885830904,0.019036778416776,0.974325683185626,0.0256743168143739,178
0.729768655692297,0.017223223620827,0.976943225090125,0.0230567749098746,193
0.709962623564129,0.0254455270230054,0.965399449268151,0.034600550731849,265
0.589468809023259,0.0471530874357903,0.925932350586651,0.0740676494133491,310
0.596227518344522,0.0273120857145274,0.956198314370516,0.0438016856294839,222.5
0.544070235308582,0.00603323020648439,0.989032553719989,0.010967446280011,237
0.731488516424338,0.0144230575208774,0.980663850750308,0.019336149249692,267.5
0.731152744150018,0.0115517927695777,0.984446314523014,0.0155536854769858,276
0.776348242928456,0.013999756059208,0.982286592643823,0.0177134073561772,301
0.71400958445721,0.0153920596184058,0.97889768998545,0.0211023100145497,279
0.77128559434494,0.0115646112981622,0.985227555393356,0.0147724446066435,211
0.767532446762051,0.0119074706877486,0.984723042249738,0.0152769577502623,209
0.695698122171835,0.0211554662252186,0.970488442036645,0.0295115579633549,253
0.634488086285885,0.0140667624069938,0.978310604823409,0.0216893951765906,318
0.71140594592107,0.0194350058173088,0.973407338804591,0.0265926611954088,285
0.714309528200314,0.0168493081709655,0.9769553381115,0.0230446618885004,201.5
0.595415730110809,0.0167982068999951,0.97256154117952,0.0274384588204804,183
0.713244592661158,0.0170110597336564,0.976705336442286,0.0232946635577143,244
0.668571350251046,0.0175588074230942,0.974408926314192,0.0255910736858084,104.5
0.684754554243388,0.0255331565561725,0.964052374597006,0.0359476254029936,62
0.758449968031213,0.0138687515826339,0.982042709531153,0.0179572904688471,140
0.657288848497645,0.0191000216646059,0.971761774169903,0.0282382258300971,228
0.483998210629687,0.0230490602940261,0.954542580907621,0.0454574190923786,283
0.439640336563552,0.0237691259129494,0.948708155880277,0.0512918441197231,315
0.656108350365241,0.00674592215486158,0.989822918197066,0.0101770818029343,302.5
0.554594233091062,0.0224028780452704,0.961173327191967,0.0388266728080326,328
0.641422654006104,0.00536393941315416,0.991706786337674,0.00829321366232643,212
0.707707334846724,0.0116441180923951,0.983813033191468,0.0161869668085324,354
0.478463034299802,0.00797112730858229,0.983613142460583,0.0163868575394169,246
0.607481187926845,0.0125687782469296,0.979729410640098,0.0202705893599018,305
0.726446474250002,0.0105548249743341,0.985678688781902,0.0143213112180978,292.5
0.473719831718632,-0.00139976919214857,1.00296360308021,-0.00296360308021022,282
0.619373064888286,0.00358309331067164,0.994248241608156,0.00575175839184382,255
0.34247341559965,0.0280617114687525,0.924267068305316,0.0757329316946844,272
0.623828409917503,0.0018322437730619,0.997071505516203,0.00292849448379742,186
0.701893423070044,0.0119827186132919,0.983214569147757,0.0167854308522434,344
0.648230441534884,0.0201486776534312,0.96985441783714,0.0301455821628598,307
0.5865586923117,0.00819311717538707,0.986224308955944,0.0137756910440555,199
0.678977212691936,0.0235546894905275,0.966471715494552,0.0335282845054484,254
0.647054815893949,0.0245175636540976,0.963492298967689,0.0365077010323108,203
0.606153815849533,0.0296873082531128,0.953310179024658,0.0466898209753421,258.5
0.642128930309373,0.0121091623226967,0.981491199520376,0.0185088004796239,399
0.530203993894509,0.0120928600891147,0.977700663390756,0.0222993366092437,398
0.605926814976785,0.00968727516746737,0.98426404573489,0.0157359542651102,323
0.606773817391163,0.0208357449094416,0.966801422156372,0.0331985778436275,324
0.626456658474942,0.00946645710919125,0.985113833925512,0.014886166074488,369.5
0.658581730459416,0.00659869002059499,0.990079849289861,0.00992015071013847,335
0.614738180191725,0.0175742858906428,0.972206327040287,0.0277936729597128,289
0.620341106017053,0.0168067772129079,0.973621858197649,0.0263781418023514,343
0.517293593200285,0.0263539909051961,0.951523759737553,0.0484762402624468,290
0.469389548172022,0.0209362014648712,0.957301444029045,0.0426985559709547,235.5
0.518365253512449,0.00550566354180226,0.989490419562207,0.0105095804377934,367
0.585579726770199,0.0241846711120089,0.96033767928071,0.0396623207192901,338
0.41990258892269,0.0960750525480442,0.813799969560322,0.186200030439678,311
0.538460875050738,0.0347153335112532,0.939433401120489,0.0605665988795113,361
0.651084089609579,0.0178650060089439,0.973293923071343,0.0267060769286572,368
0.469064479395139,0.0123591207290592,0.974327970781094,0.0256720292189057,288
0.613487105209918,0.0349668051363808,0.946076653130664,0.0539233468693361,360
0.577147419782832,0.0394470672014883,0.936024294679606,0.0639757053203939,281
0.648436146098561,0.0036557927965789,0.994393746374517,0.00560625362548268,166
0.632879111447364,0.0363732169482102,0.945650966900019,0.0543490330999806,220
0.618991404924575,0.0127281790070781,0.979851536455683,0.0201484635443172,89
0.388188203623266,0.0255613102575949,0.938220325583379,0.0617796744166214,115
0.576411483645175,0.0490665548098904,0.921553513004093,0.0784464869959066,352.5
0.611979767766569,0.0234621621750967,0.963077409485316,0.0369225905146841,336.5
0.389696805968538,0.0362801323304968,0.914830759441188,0.0851692405588123,294
0.438073629531784,0.0390931212089823,0.918072411482374,0.0819275885176264,213
0.705270614125565,0.0143786397878618,0.980019933725115,0.019980066274885,371
0.603361536678449,0.0208567818428886,0.966587360184663,0.0334126398153368,376
0.712844461480417,0.0104970529913161,0.985488109307562,0.0145118906924376,314
0.751077780887077,0.011424686260019,0.985016853384403,0.0149831466155965,366
0.762643039479954,0.0130420534433112,0.983186407006791,0.0168135929932089,396
0.66132173607028,0.00935162404009737,0.9860563657418,0.0139436342582003,297
0.677966610435184,0.0083962977952331,0.987766970367206,0.0122330296327936,334
0.717182522011188,0.0110072062508019,0.984884150622293,0.0151158493777073,333
0.522684819790249,0.035589589218358,0.936250724296035,0.0637492757039653,215
0.493481533630007,0.0228972189725254,0.955658092326371,0.0443419076736295,316
0.503470872967658,0.0423320171404448,0.922440833664218,0.0775591663357818,196
0.720614102115078,0.0128010944106555,0.982545910595669,0.0174540894043314,336.5
0.537107349672903,0.0183079676145927,0.96703733756569,0.0329626624343097,329
0.639682467127772,-0.00140942320818349,1.00220818225305,-0.00220818225305008,358.5
0.563070266875313,0.0192948297759244,0.96686815558337,0.0331318444166299,326
0.762925699164091,0.0118066386609083,0.984760364212943,0.0152396357870571,379.5
0.741746778038927,0.0137543919122362,0.981794347303095,0.0182056526969048,357
0.737324638765402,0.00915651161066056,0.987733767147305,0.0122662328526952,379.5
0.75602952983727,0.0101360915813494,0.986770364921123,0.0132296350788771,390
0.703041846562418,0.0152842239736364,0.978722442911991,0.0212775570880094,373
0.535947545071461,0.0172110066275705,0.968885943144679,0.0311140568553206,195
0.725621640750666,0.0152690011154889,0.979391019061829,0.020608980938171,387
